customer_id,recency_days,order_count,net_sales_value,cluster,segment
57570,742,4,400.9800033569336,2,Champions
58048,8,1,131.94000244140625,0,Loyal
80060,616,1,156.24000549316406,3,At-Risk
80264,1679,1,68.5,3,At-Risk
86447,1153,1,188.0,3,At-Risk
88594,279,2,85.94000244140625,3,At-Risk
89993,57,1,44.97999954223633,0,Loyal
97497,725,1,48.950000762939446,1,Hibernating
56438,109,1,169.0,3,At-Risk
75495,896,1,29.989999771118164,1,Hibernating
30841,152,2,246.46000003814697,2,Champions
33057,730,3,54.0,2,Champions
91810,453,2,234.89999771118164,3,At-Risk
2161,324,2,175.98999786376953,3,At-Risk
3474,110,1,49.95000076293945,1,Hibernating
4518,36,1,440.5800018310547,0,Loyal
43708,13,1,52.0,0,Loyal
45648,230,1,194.36999893188477,3,At-Risk
52666,1062,1,14.5,1,Hibernating
72084,12,4,403.87999725341797,2,Champions
33504,63,1,49.5,0,Loyal
40367,120,4,158.0,2,Champions
28821,59,1,9.970000267028809,1,Hibernating
42599,231,2,171.8900032043457,3,At-Risk
73511,114,2,127.0,2,Champions
84877,824,1,19.899999618530277,1,Hibernating
7658,26,1,248.1599998474121,0,Loyal
17751,174,2,529.0,2,Champions
21909,227,2,187.42999839782715,3,At-Risk
25437,59,2,115.5,2,Champions
70141,300,1,19.989999771118164,1,Hibernating
80732,76,1,120.61000156402588,0,Loyal
93618,163,1,69.0,3,At-Risk
58313,666,1,80.05999755859375,3,At-Risk
66159,341,1,3.1700000762939453,1,Hibernating
24259,1760,2,127.94999694824217,3,At-Risk
79922,1152,2,212.07999992370605,3,At-Risk
70806,171,1,15.670000076293944,1,Hibernating
95722,407,1,69.0,3,At-Risk
16472,69,1,148.0,0,Loyal
38416,600,1,64.98999977111816,1,Hibernating
48220,527,3,60.8700008392334,2,Champions
53656,159,1,18.950000762939453,1,Hibernating
54065,59,4,254.52999687194824,2,Champions
65303,35,1,114.4900016784668,0,Loyal
85490,425,1,53.5,1,Hibernating
2399,62,1,652.8299961090088,3,At-Risk
40033,152,1,69.5,3,At-Risk
71987,737,1,36.0,1,Hibernating
94917,121,2,106.0,2,Champions
25014,179,1,46.0,1,Hibernating
46603,920,1,117.94000244140625,3,At-Risk
75243,1657,1,115.0,3,At-Risk
66593,14,4,168.5,2,Champions
75953,180,1,202.98999977111816,3,At-Risk
6179,342,1,11.989999771118164,1,Hibernating
34936,92,2,59.96999931335449,0,Loyal
61974,394,2,105.39999961853027,3,At-Risk
74408,27,2,92.95000076293945,0,Loyal
21941,97,1,24.989999771118164,1,Hibernating
47951,10,1,96.61999893188477,0,Loyal
65424,524,1,198.0,3,At-Risk
97925,6,4,345.45000076293945,2,Champions
40221,122,4,218.45000076293945,2,Champions
8542,422,1,181.5,3,At-Risk
35256,424,1,110.0,3,At-Risk
81514,648,1,10.5,1,Hibernating
21925,1612,1,8.949999809265137,1,Hibernating
10126,224,1,32.95000076293945,1,Hibernating
48726,24,4,34.04999923706055,2,Champions
87789,162,1,57.54000091552734,1,Hibernating
24599,200,2,41.96000003814697,1,Hibernating
26867,330,2,433.1999988555908,3,At-Risk
33396,897,1,181.0,3,At-Risk
43265,234,1,28.989999771118164,1,Hibernating
86767,7,3,122.93000030517578,2,Champions
90071,98,2,329.989990234375,2,Champions
78310,718,1,16.989999771118164,1,Hibernating
92541,161,1,139.99000549316406,3,At-Risk
69477,72,1,102.9799976348877,0,Loyal
82371,474,2,44.0,1,Hibernating
20743,1315,1,13.899999618530272,1,Hibernating
34357,266,2,378.5,2,Champions
63176,136,2,253.04999828338623,2,Champions
63862,160,1,65.0,1,Hibernating
80335,131,2,126.73000144958496,2,Champions
81497,45,2,99.98999786376952,0,Loyal
5636,1581,1,27.020000457763672,1,Hibernating
15733,57,1,33.75,0,Loyal
23598,1144,1,308.1600036621094,3,At-Risk
38748,1,1,221.45000076293945,0,Loyal
46173,619,1,59.9900016784668,1,Hibernating
81867,193,1,66.5,1,Hibernating
92614,326,2,33.880001068115234,1,Hibernating
24680,55,1,39.9900016784668,0,Loyal
33588,346,2,77.9900016784668,3,At-Risk
12149,1134,2,54.9900016784668,3,At-Risk
29353,380,1,399.0,3,At-Risk
52061,457,3,46.93000030517578,2,Champions
7129,220,1,38.0,1,Hibernating
11272,91,1,25.0,1,Hibernating
36893,500,1,72.0,3,At-Risk
55005,460,1,158.97999954223633,3,At-Risk
72291,98,3,494.98999786376953,2,Champions
88640,215,4,140.98999977111816,2,Champions
89005,269,2,16.989999771118164,1,Hibernating
92185,38,2,338.01000022888184,2,Champions
95944,30,2,276.54000091552734,2,Champions
99159,710,1,189.48999977111816,3,At-Risk
73846,45,1,24.0,0,Loyal
11042,1040,1,48.950000762939446,1,Hibernating
44034,943,1,19.989999771118164,1,Hibernating
75505,346,1,134.98999786376953,3,At-Risk
90192,377,2,56.96000099182129,3,At-Risk
3799,972,1,69.0,3,At-Risk
6329,948,2,40.0,1,Hibernating
28040,110,1,99.98999786376952,3,At-Risk
53628,727,2,255.0,3,At-Risk
87290,539,1,108.0,3,At-Risk
63030,24,1,48.0,0,Loyal
10267,672,1,36.0,1,Hibernating
87618,9,2,44.5,0,Loyal
65880,959,2,103.19000244140624,3,At-Risk
65766,805,1,56.94999980926514,1,Hibernating
8848,493,1,274.8000030517578,3,At-Risk
9783,53,2,14.470000267028809,0,Loyal
27456,421,2,43.61000061035156,1,Hibernating
27989,448,1,65.0,1,Hibernating
30410,280,3,30.75,2,Champions
33093,997,1,15.989999771118164,1,Hibernating
34103,553,1,108.14999961853027,3,At-Risk
39218,803,1,79.98999786376953,3,At-Risk
43363,353,1,55.0,1,Hibernating
46827,944,4,271.35000228881836,2,Champions
49805,10,2,174.36000061035156,0,Loyal
60551,131,2,268.93999671936035,2,Champions
75671,5,3,185.45000076293945,2,Champions
92892,104,2,87.95000076293945,2,Champions
96499,555,1,43.5,1,Hibernating
51861,382,1,99.98999786376952,3,At-Risk
92264,123,4,36.989999771118164,2,Champions
12627,34,1,61.7400016784668,0,Loyal
44182,206,1,78.0,3,At-Risk
68172,229,4,163.02000331878662,2,Champions
76082,615,2,25.0,1,Hibernating
84150,1173,1,39.9900016784668,1,Hibernating
39316,10,4,179.76000213623047,2,Champions
48211,732,2,110.0,3,At-Risk
49357,1282,1,42.97999954223633,1,Hibernating
95681,7,1,24.989999771118164,0,Loyal
58126,149,3,199.5,2,Champions
16079,487,1,12.75,1,Hibernating
46413,17,3,193.90999794006348,2,Champions
51358,114,1,224.9900016784668,3,At-Risk
80824,878,1,49.9900016784668,1,Hibernating
30504,82,2,16.950000762939453,1,Hibernating
46630,347,3,179.0,2,Champions
59839,113,1,48.430000305175774,1,Hibernating
65402,99,1,6.389999866485596,1,Hibernating
74423,431,3,46.400001525878906,2,Champions
67979,142,1,148.98999977111816,3,At-Risk
94968,520,2,19.989999771118164,1,Hibernating
86151,629,2,360.9900016784668,3,At-Risk
4075,1037,2,52.950000762939446,3,At-Risk
7041,196,1,89.0,3,At-Risk
44870,503,1,54.5,1,Hibernating
46373,722,1,19.989999771118164,1,Hibernating
67507,133,4,198.85000038146973,2,Champions
83923,802,1,45.9900016784668,1,Hibernating
21812,529,1,16.5,1,Hibernating
31225,543,2,146.18999862670898,3,At-Risk
35380,76,1,239.9900054931641,3,At-Risk
36086,375,4,287.9699993133545,2,Champions
41723,1158,1,36.880001068115234,1,Hibernating
45883,586,2,167.93999862670898,3,At-Risk
47500,396,2,107.10999870300293,3,At-Risk
61963,14,4,238.39999961853027,2,Champions
142,33,2,54.52999877929688,0,Loyal
16679,164,4,46.27000045776367,2,Champions
20153,53,1,36.9900016784668,0,Loyal
32540,40,2,301.189998626709,2,Champions
42841,65,2,189.47999572753906,2,Champions
63301,514,2,50.0,1,Hibernating
67894,121,1,29.989999771118164,1,Hibernating
83441,903,1,42.0,1,Hibernating
87128,785,1,49.5,1,Hibernating
90483,473,2,176.77999687194824,3,At-Risk
94625,701,2,109.04000091552734,3,At-Risk
95135,61,1,35.95000076293945,0,Loyal
19314,581,1,12.0,1,Hibernating
59600,907,2,16.989999771118164,1,Hibernating
73422,866,1,18.100000381469727,1,Hibernating
2175,89,1,73.93000030517578,0,Loyal
11971,75,3,788.9000015258789,2,Champions
2567,162,3,206.47000122070312,2,Champions
1254,564,1,903.0,3,At-Risk
1798,927,1,128.0,3,At-Risk
4121,485,1,110.0,3,At-Risk
9842,1657,1,57.19999980926514,1,Hibernating
10823,255,2,86.94000053405762,3,At-Risk
14032,588,1,10.0,1,Hibernating
21286,90,3,335.7700004577637,2,Champions
28987,430,1,56.08000183105469,1,Hibernating
46901,44,1,15.0,0,Loyal
49797,1387,1,68.0,3,At-Risk
56386,44,2,184.88999938964844,2,Champions
58293,683,1,38.0,1,Hibernating
58749,127,4,310.4799995422363,2,Champions
62621,207,1,54.989999771118164,1,Hibernating
69784,287,2,215.46000003814697,3,At-Risk
24913,363,1,45.0,1,Hibernating
27888,612,1,109.98999786376952,3,At-Risk
91250,115,4,531.0299987792969,2,Champions
10405,137,2,34.9900016784668,1,Hibernating
27463,1075,1,25.0,1,Hibernating
28687,172,2,298.42999839782715,2,Champions
53214,89,1,150.0,3,At-Risk
60961,492,1,89.0,3,At-Risk
72936,622,2,109.7199993133545,3,At-Risk
98230,477,1,31.989999771118164,1,Hibernating
25786,270,2,73.98000144958496,3,At-Risk
26936,103,1,195.92000007629395,3,At-Risk
27684,163,2,11.989999771118164,1,Hibernating
32464,627,2,67.07999992370605,3,At-Risk
34036,317,1,39.450000762939446,1,Hibernating
35257,134,3,422.040002822876,2,Champions
39802,228,4,536.3200035095215,2,Champions
49780,108,1,35.0,1,Hibernating
56586,178,1,39.5,1,Hibernating
69880,42,1,14.5,0,Loyal
84655,447,2,145.75,3,At-Risk
91061,271,1,30.450000762939453,1,Hibernating
91179,12,3,300.0,2,Champions
42909,184,1,79.0,3,At-Risk
53811,612,3,115.5,2,Champions
88968,368,1,229.0,3,At-Risk
28886,59,1,10.630000114440918,1,Hibernating
37673,220,1,59.9900016784668,1,Hibernating
74271,128,1,98.0,3,At-Risk
35097,759,2,156.4000015258789,3,At-Risk
12878,154,2,14.989999771118164,1,Hibernating
30963,1657,1,101.0,3,At-Risk
38335,33,4,111.63999938964845,2,Champions
40151,749,1,54.9900016784668,1,Hibernating
49196,1297,2,36.989999771118164,1,Hibernating
87057,464,1,49.5,1,Hibernating
92076,41,1,26.68000078201294,0,Loyal
13613,2,1,89.97000026702881,0,Loyal
44266,175,4,144.86000061035156,2,Champions
65167,27,4,190.0,2,Champions
80781,236,1,42.5,1,Hibernating
84871,436,2,38.989999771118164,1,Hibernating
89085,402,1,79.0,3,At-Risk
96647,329,1,51.98000144958496,1,Hibernating
98158,84,1,28.959999084472656,1,Hibernating
376,742,2,235.99999904632568,3,At-Risk
573,792,1,70.0,3,At-Risk
1202,660,2,75.07999992370605,3,At-Risk
18084,201,3,174.519998550415,2,Champions
70047,1311,1,44.0,1,Hibernating
31265,366,1,29.950000762939453,1,Hibernating
7517,359,1,12.949999809265137,1,Hibernating
7684,193,1,280.4199981689453,3,At-Risk
22586,40,4,169.3900032043457,2,Champions
34164,170,4,524.9400024414062,2,Champions
36978,145,1,69.94999694824219,3,At-Risk
42593,502,2,279.3699951171875,3,At-Risk
60575,219,1,23.479999542236328,1,Hibernating
77053,1325,1,54.0,1,Hibernating
78333,924,1,243.60000038146973,3,At-Risk
97804,401,3,13.880000114440918,1,Hibernating
63229,116,1,49.880001068115234,1,Hibernating
65881,101,2,78.38000106811523,0,Loyal
66430,797,1,179.99000549316406,3,At-Risk
75302,197,4,146.69000053405762,2,Champions
76458,16,1,94.5,0,Loyal
2808,244,1,18.0,1,Hibernating
72594,11,2,136.9199981689453,0,Loyal
99208,115,2,280.5,2,Champions
19653,165,3,317.3199863433838,2,Champions
36310,437,1,43.9900016784668,1,Hibernating
89550,193,1,73.59000015258789,3,At-Risk
61354,212,2,303.2799949645996,2,Champions
13272,51,4,297.98000144958496,2,Champions
16380,524,1,55.5,1,Hibernating
35638,959,3,68.56999969482422,2,Champions
81619,369,2,50.0,1,Hibernating
4979,1466,1,45.9900016784668,1,Hibernating
22763,108,1,98.98000144958496,3,At-Risk
35801,437,2,38.959999084472656,1,Hibernating
65116,174,1,36.9900016784668,1,Hibernating
94084,51,1,139.4499969482422,0,Loyal
21310,8,1,41.9900016784668,0,Loyal
37039,20,2,50.0,0,Loyal
2152,311,3,202.92000198364258,2,Champions
21303,417,2,195.4800000190735,3,At-Risk
24050,218,1,150.0,3,At-Risk
24749,17,2,41.44000053405762,0,Loyal
29467,323,1,15.949999809265137,1,Hibernating
36716,109,2,206.47999954223633,2,Champions
62442,213,1,29.989999771118164,1,Hibernating
73434,1337,1,78.0,3,At-Risk
76826,291,2,81.0,3,At-Risk
78645,191,1,69.0,3,At-Risk
78961,425,3,732.1599941253662,2,Champions
85917,972,1,34.9900016784668,1,Hibernating
88983,1072,1,42.97999954223633,1,Hibernating
92418,548,1,56.0,1,Hibernating
57686,634,1,328.4300003051758,3,At-Risk
58463,54,2,109.98999786376952,0,Loyal
72210,59,1,15.949999809265137,1,Hibernating
79838,118,2,134.4900016784668,2,Champions
81699,25,4,136.5,2,Champions
87620,423,1,594.0,3,At-Risk
16573,341,2,45.35999870300293,1,Hibernating
27909,174,4,136.23000144958496,2,Champions
57100,315,1,55.0,1,Hibernating
4096,280,1,174.0,3,At-Risk
35731,456,1,126.0,3,At-Risk
63183,339,1,11.399999618530272,1,Hibernating
86735,16,1,31.26000022888184,0,Loyal
93474,1281,1,16.0,1,Hibernating
4303,49,1,164.0,0,Loyal
38743,1179,1,249.9900054931641,3,At-Risk
56871,180,4,165.92999744415283,2,Champions
11159,1,2,75.0,0,Loyal
28495,143,1,73.9900016784668,3,At-Risk
58566,156,1,123.98999786376952,3,At-Risk
77344,631,1,141.6199951171875,3,At-Risk
98481,68,2,11.989999771118164,1,Hibernating
47022,841,1,73.78000068664551,3,At-Risk
92177,786,1,9.949999809265137,1,Hibernating
11302,318,1,107.28999710083008,3,At-Risk
66842,254,1,48.299999237060554,1,Hibernating
82868,998,1,16.950000762939453,1,Hibernating
43648,114,1,216.0,3,At-Risk
59987,333,1,39.4099998474121,1,Hibernating
11997,15,2,66.98999977111816,0,Loyal
66380,1401,1,24.0,1,Hibernating
78623,726,1,159.0,3,At-Risk
98174,187,2,332.5399980545044,2,Champions
5342,1538,1,75.0,3,At-Risk
33475,883,2,138.9799976348877,3,At-Risk
90812,113,1,89.98999786376953,3,At-Risk
4051,459,1,69.5,3,At-Risk
9732,146,2,53.0,0,Loyal
31915,723,1,48.299999237060554,1,Hibernating
31962,1395,2,86.0,3,At-Risk
42521,145,4,132.9000015258789,2,Champions
48353,925,1,15.989999771118164,1,Hibernating
59875,161,4,104.7599983215332,2,Champions
60689,38,1,7.980000019073486,0,Loyal
62909,6,2,89.5,0,Loyal
72366,147,3,155.0,2,Champions
83756,798,3,275.7799987792969,2,Champions
84360,503,1,49.9900016784668,1,Hibernating
9413,1410,1,229.9900054931641,3,At-Risk
21813,63,1,42.90999984741211,0,Loyal
22732,964,1,16.0,1,Hibernating
69066,148,1,25.989999771118164,1,Hibernating
3673,1260,1,64.64000129699707,1,Hibernating
20280,464,1,64.94999694824219,1,Hibernating
30030,131,2,54.989999771118164,0,Loyal
33743,274,1,48.97999954223633,1,Hibernating
62112,1311,2,139.8300018310547,3,At-Risk
66299,131,2,88.0,2,Champions
6887,64,1,18.899999618530277,1,Hibernating
18102,13,2,41.96999931335449,0,Loyal
20882,32,2,41.5,0,Loyal
48596,50,1,55.0,0,Loyal
82315,77,2,150.1099967956543,2,Champions
86367,118,1,120.0,3,At-Risk
18067,120,1,64.0,0,Loyal
27786,492,1,30.0,1,Hibernating
30937,110,1,83.5,0,Loyal
31323,90,1,24.0,1,Hibernating
40985,665,2,94.5,3,At-Risk
63799,240,2,34.9900016784668,1,Hibernating
44907,183,2,297.9900016784668,2,Champions
50356,23,2,139.9799976348877,0,Loyal
62320,10,2,91.98999786376953,0,Loyal
81008,1132,1,79.0,3,At-Risk
68350,1124,1,39.0,1,Hibernating
541,1225,1,35.75,1,Hibernating
14332,90,2,27.0,0,Loyal
34467,1583,1,32.0,1,Hibernating
90992,623,3,213.89999675750732,2,Champions
40751,753,1,54.9900016784668,1,Hibernating
68306,550,2,164.11999702453613,3,At-Risk
24932,176,2,147.98999786376953,3,At-Risk
33515,69,4,136.97000122070312,2,Champions
67170,511,2,21.989999771118164,1,Hibernating
9494,137,2,14.56999969482422,1,Hibernating
23130,208,1,29.989999771118164,1,Hibernating
77119,748,1,99.98999786376952,3,At-Risk
80137,27,3,260.94999980926514,2,Champions
87456,1002,1,109.98999786376952,3,At-Risk
93756,704,1,205.0,3,At-Risk
12203,145,2,44.989999771118164,1,Hibernating
13601,1029,1,29.93000030517578,1,Hibernating
30873,156,1,68.0,3,At-Risk
49153,356,1,59.5,1,Hibernating
38456,6,2,99.94999694824217,0,Loyal
48240,50,2,107.9900016784668,0,Loyal
60239,143,1,34.9900016784668,1,Hibernating
67930,1037,2,41.41999816894531,1,Hibernating
76734,20,1,13.989999771118164,0,Loyal
79158,1454,2,31.899999618530277,1,Hibernating
22544,844,1,250.06999969482422,3,At-Risk
98734,6,1,547.46999168396,0,Loyal
26721,71,1,80.0,0,Loyal
48385,811,1,69.0,3,At-Risk
48742,371,1,69.94000244140625,3,At-Risk
57776,121,1,65.0,0,Loyal
53710,780,2,144.1400032043457,3,At-Risk
11808,130,1,59.950000762939446,1,Hibernating
82252,145,2,160.0,2,Champions
25908,218,2,177.9900016784668,3,At-Risk
61816,104,1,64.98999786376953,0,Loyal
6607,102,1,189.0,3,At-Risk
35749,97,2,79.98999786376953,0,Loyal
47745,255,4,173.93000030517578,2,Champions
60883,91,1,106.8000030517578,0,Loyal
15669,1199,1,54.5,1,Hibernating
16809,144,1,42.989999771118164,1,Hibernating
37844,232,2,145.97999954223633,3,At-Risk
51442,61,4,172.82999992370605,2,Champions
88003,109,1,118.0,3,At-Risk
92327,493,1,113.0,3,At-Risk
4635,90,2,19.93000030517578,1,Hibernating
7932,720,2,139.82999801635742,3,At-Risk
31269,1002,1,48.0,1,Hibernating
32014,357,1,29.989999771118164,1,Hibernating
57572,273,2,57.22999954223633,3,At-Risk
22750,431,1,67.5,3,At-Risk
57288,20,1,44.0,0,Loyal
67951,322,3,178.94000053405762,2,Champions
72373,1313,1,222.48999786376953,3,At-Risk
28982,480,1,92.0,3,At-Risk
34305,239,1,178.97000122070312,3,At-Risk
15225,746,1,32.9900016784668,1,Hibernating
77724,29,2,134.72999572753906,0,Loyal
12071,261,1,46.0,1,Hibernating
50321,1493,1,132.5,3,At-Risk
78616,100,1,109.97000122070312,3,At-Risk
86529,6,1,128.0,0,Loyal
90366,253,2,209.51000022888184,3,At-Risk
99903,18,2,153.98999977111816,0,Loyal
61811,93,1,32.95000076293945,1,Hibernating
73757,128,1,23.0,1,Hibernating
15585,968,1,80.88000011444092,3,At-Risk
6507,43,2,74.11000156402588,0,Loyal
95586,138,3,235.72000217437744,2,Champions
3928,655,1,35.0,1,Hibernating
20638,254,2,54.59000015258789,3,At-Risk
63759,3,4,194.5699977874756,2,Champions
76101,1232,2,10.699999809265137,1,Hibernating
22035,17,1,16.950000762939453,0,Loyal
52642,490,1,59.95000076293945,1,Hibernating
72112,141,2,188.9900016784668,2,Champions
73269,171,2,183.02000045776367,2,Champions
99147,34,2,384.99000549316406,2,Champions
86267,585,2,70.94999980926514,3,At-Risk
25523,603,1,58.0,1,Hibernating
53699,336,2,30.0,1,Hibernating
62764,629,1,28.799999237060547,1,Hibernating
50879,195,2,17.0,1,Hibernating
53093,121,2,106.3000020980835,2,Champions
80019,952,3,118.0,2,Champions
43422,7,1,66.5,0,Loyal
72779,1042,2,194.9499969482422,3,At-Risk
73640,138,2,66.0,3,At-Risk
82556,331,4,99.54999923706055,2,Champions
84811,677,1,42.0,1,Hibernating
23722,210,1,42.9900016784668,1,Hibernating
64745,359,3,49.989999771118164,2,Champions
30790,277,3,69.5,2,Champions
32136,110,4,181.0,2,Champions
95042,1325,2,207.81999969482422,3,At-Risk
27713,167,2,293.25,2,Champions
93079,112,1,59.52000045776367,0,Loyal
36728,618,1,36.9900016784668,1,Hibernating
38454,917,2,292.95999908447266,3,At-Risk
5966,1,2,702.0,0,Loyal
16475,18,2,50.0,0,Loyal
35651,154,1,25.0,1,Hibernating
37176,140,4,409.0,2,Champions
44821,531,2,29.989999771118164,1,Hibernating
54614,15,2,34.97999954223633,0,Loyal
73334,27,1,54.9900016784668,0,Loyal
79500,96,2,64.98000144958496,0,Loyal
82759,662,1,73.98999786376953,3,At-Risk
17559,468,2,29.0,1,Hibernating
76479,223,2,187.9900016784668,3,At-Risk
31823,368,2,427.96999740600586,3,At-Risk
58927,537,1,76.5,3,At-Risk
9,177,1,168.0,3,At-Risk
11160,168,1,8.989999771118164,1,Hibernating
16471,14,2,45.9900016784668,0,Loyal
36437,76,1,29.989999771118164,0,Loyal
72235,282,1,38.64999961853027,1,Hibernating
83202,16,2,461.38000106811523,2,Champions
25223,2,1,63.3799991607666,0,Loyal
37680,1020,1,58.0,1,Hibernating
52353,73,1,200.98999786376953,3,At-Risk
70710,34,1,260.63000869750977,0,Loyal
99886,429,1,199.5,3,At-Risk
36406,345,1,239.98999977111816,3,At-Risk
44544,13,3,60.86999988555908,2,Champions
50128,175,1,233.0,3,At-Risk
58392,280,3,73.98000144958496,2,Champions
73648,154,3,64.07999992370605,2,Champions
42736,259,2,324.18999671936035,2,Champions
82217,11,4,331.9799976348877,2,Champions
12537,47,1,150.0,0,Loyal
49514,648,1,19.950000762939453,1,Hibernating
42608,1588,1,68.94999694824219,3,At-Risk
5265,853,1,329.0,3,At-Risk
38167,110,1,10.909999847412108,1,Hibernating
81328,1120,2,211.98999977111816,3,At-Risk
51562,315,2,219.97000122070312,3,At-Risk
72021,50,1,284.4499969482422,0,Loyal
80885,838,1,34.97999954223633,1,Hibernating
83170,71,1,79.5,0,Loyal
60768,269,2,296.98999977111816,3,At-Risk
61105,260,1,11.350000381469728,1,Hibernating
71181,68,4,246.93000030517578,2,Champions
56703,1070,1,123.11999893188477,3,At-Risk
89387,98,1,127.44999694824217,3,At-Risk
1801,137,1,72.0,3,At-Risk
28765,348,1,34.2400016784668,1,Hibernating
76160,240,2,189.93999862670898,3,At-Risk
75236,627,2,42.46999931335449,1,Hibernating
81647,11,4,302.4099998474121,2,Champions
8035,505,1,34.47999954223633,1,Hibernating
37246,56,1,29.40999984741211,0,Loyal
59419,429,1,15.989999771118164,1,Hibernating
88438,66,2,69.90999984741211,0,Loyal
46788,238,1,8.319999694824217,1,Hibernating
91332,278,2,327.939998626709,3,At-Risk
97181,392,2,495.9900016784668,3,At-Risk
24625,81,2,71.95000076293945,0,Loyal
4054,175,1,13.109999656677246,1,Hibernating
13789,268,2,54.0,3,At-Risk
37624,357,1,7.989999771118163,1,Hibernating
38252,52,2,11.989999771118164,0,Loyal
45197,1002,1,81.0,3,At-Risk
19534,1272,1,120.93999862670898,3,At-Risk
3592,1368,1,191.0,3,At-Risk
83316,226,1,106.68999671936034,3,At-Risk
2926,162,1,197.4000015258789,3,At-Risk
30130,515,1,59.950000762939446,1,Hibernating
38808,31,2,16.989999771118164,0,Loyal
55539,428,3,114.45000076293945,2,Champions
66019,30,1,213.98999977111816,0,Loyal
72371,408,1,139.0,3,At-Risk
83862,3,1,129.0,0,Loyal
86957,69,1,56.880001068115234,0,Loyal
88301,107,4,98.25,2,Champions
95136,7,4,379.42999839782715,2,Champions
95138,812,1,42.0,1,Hibernating
9049,208,1,42.950000762939446,1,Hibernating
67875,202,1,54.0,1,Hibernating
81872,93,3,191.2100009918213,2,Champions
83750,918,1,144.45000076293945,3,At-Risk
86421,644,1,72.5999984741211,3,At-Risk
12163,179,2,61.98000144958496,3,At-Risk
56456,425,1,34.0,1,Hibernating
75487,256,1,447.94000244140625,3,At-Risk
31988,1042,2,68.78999900817871,3,At-Risk
33605,167,1,39.5,1,Hibernating
71301,125,4,63.97999954223633,2,Champions
77738,39,1,40.0,0,Loyal
619,481,1,75.0,3,At-Risk
95911,425,3,39.97999954223633,2,Champions
12523,351,1,14.989999771118164,1,Hibernating
17876,112,1,13.600000381469728,1,Hibernating
42412,70,1,56.43999862670898,0,Loyal
51741,77,1,89.93000030517578,0,Loyal
68225,7,1,28.069999694824215,0,Loyal
85254,785,1,4.579999923706056,1,Hibernating
9667,44,1,12.800000190734863,0,Loyal
8142,233,1,15.300000190734863,1,Hibernating
34950,16,2,187.46999740600586,0,Loyal
37723,503,1,70.73999786376953,3,At-Risk
43283,71,2,74.39999961853027,0,Loyal
49595,144,2,249.0,2,Champions
70807,31,2,34.95000076293945,0,Loyal
25287,520,1,30.520000457763672,1,Hibernating
26545,589,1,45.61000061035156,1,Hibernating
45403,97,1,29.989999771118164,1,Hibernating
54126,342,1,59.9900016784668,1,Hibernating
72001,212,1,61.94999885559082,1,Hibernating
81202,329,1,58.0,1,Hibernating
91933,336,3,182.0,2,Champions
92517,64,1,24.0,0,Loyal
95134,79,2,72.93000221252441,0,Loyal
25646,528,1,64.94999694824219,1,Hibernating
55130,140,4,149.76999950408936,2,Champions
95885,145,2,44.970001220703125,1,Hibernating
17826,1137,1,82.51000213623047,3,At-Risk
30910,171,1,123.95000076293945,3,At-Risk
34214,436,1,42.90999984741211,1,Hibernating
48382,1058,1,98.0,3,At-Risk
63400,500,3,258.9500036239624,2,Champions
74173,648,1,137.5,3,At-Risk
90131,384,2,176.2199993133545,3,At-Risk
94242,316,3,49.0,2,Champions
23818,441,4,259.1899995803833,2,Champions
38398,2,2,149.91000175476074,0,Loyal
95983,816,1,47.0,1,Hibernating
72417,754,1,94.98999786376952,3,At-Risk
12818,24,4,164.96000289916992,2,Champions
13723,164,4,67.94000053405762,2,Champions
32643,67,1,27.600000381469727,0,Loyal
98846,708,1,15.0,1,Hibernating
57981,893,3,272.79999923706055,2,Champions
50579,87,1,88.5,0,Loyal
27388,686,2,37.8799991607666,1,Hibernating
15674,78,1,119.98999786376953,0,Loyal
80084,8,1,21.989999771118164,0,Loyal
25976,455,2,89.98000144958496,3,At-Risk
90146,103,2,16.920000076293945,1,Hibernating
94188,975,1,30.34000015258789,1,Hibernating
66671,496,1,1.9800000190734863,1,Hibernating
64383,88,1,98.0,0,Loyal
72673,264,1,118.98999977111816,3,At-Risk
87280,338,1,180.0,3,At-Risk
92430,315,1,124.48999977111816,3,At-Risk
43685,478,1,25.0,1,Hibernating
38815,563,2,72.33999919891357,3,At-Risk
13948,174,4,233.84000396728516,2,Champions
95082,30,1,44.470001220703125,0,Loyal
14875,15,2,39.9900016784668,0,Loyal
47069,702,1,40.59999847412109,1,Hibernating
72951,515,1,20.0,1,Hibernating
53274,778,1,25.0,1,Hibernating
48855,676,2,169.9499969482422,3,At-Risk
29800,217,1,43.150001525878906,1,Hibernating
44780,233,2,14.989999771118164,1,Hibernating
97064,1071,1,27.739999771118164,1,Hibernating
52541,475,1,54.680000305175774,1,Hibernating
20058,998,1,128.0,3,At-Risk
20481,45,2,85.30000114440918,0,Loyal
35296,682,2,48.0,1,Hibernating
39580,248,2,131.88000297546387,3,At-Risk
62192,552,1,112.98999977111816,3,At-Risk
33654,461,4,160.38000297546387,2,Champions
64627,412,1,96.20999908447266,3,At-Risk
72783,88,2,24.989999771118164,0,Loyal
22761,333,1,24.989999771118164,1,Hibernating
31919,386,1,298.0,3,At-Risk
60217,396,1,10.109999656677246,1,Hibernating
82552,678,1,134.45000076293945,3,At-Risk
90746,304,4,385.0,2,Champions
1579,66,4,250.11999893188477,2,Champions
25854,411,3,69.9900016784668,2,Champions
