month_start,traffic_source,sessions,users,product_view_sessions,cart_sessions,purchase_sessions,abandoned_cart_sessions,session_conversion_rate,cart_abandonment_rate,avg_events_per_session,avg_session_duration_seconds,avg_event_identity_coverage_rate
2021-01-01,Organic,463,71,463,267,73,194,0.15766738660907129,0.7265917602996255,3.019438444924406,12927.155507559395,0.15766738660907129
2022-08-01,Adwords,3371,807,3371,2140,916,1224,0.2717294571343815,0.5719626168224299,3.6113912785523583,23307.829724117473,0.2717294571343815
2023-04-01,Organic,597,197,597,413,201,212,0.33668341708542715,0.513317191283293,3.976549413735343,32368.80569514238,0.33668341708542715
2023-05-01,Organic,655,229,655,440,237,203,0.3618320610687023,0.46136363636363636,4.03206106870229,34509.22748091603,0.3618320610687023
2021-10-01,Email,4564,751,4564,2749,914,1835,0.2002629272567923,0.6675154601673335,3.2129710780017526,19273.860867659947,0.2002629272567923
2023-06-01,YouTube,1241,442,1241,854,467,387,0.37630942788074134,0.4531615925058548,4.178887993553586,34441.10475423046,0.37630942788074134
2022-08-01,YouTube,1153,322,1153,756,338,418,0.29314830875975717,0.5529100529100529,3.696444058976583,27925.38855160451,0.29314830875975717
2021-09-01,Organic,504,94,504,305,99,206,0.19642857142857142,0.6754098360655738,3.265873015873016,19507.565476190477,0.19642857142857142
2019-06-01,Email,3516,104,3516,1830,131,1699,0.03725824800910125,0.928415300546448,2.4428327645051193,5120.580204778157,0.03725824800910125
2020-12-01,Organic,432,61,432,243,64,179,0.14814814814814814,0.7366255144032922,2.875,11781.155092592593,0.14814814814814814
2021-11-01,Email,4357,742,4357,2601,899,1702,0.20633463392242368,0.6543637062668205,3.283910947899931,20680.47716318568,0.20633463392242368
2021-06-01,Adwords,2891,423,2891,1702,484,1218,0.16741611898996886,0.7156286721504113,3.084399861639571,16854.142165340712,0.16741611898996886
2021-02-01,Email,3825,440,3825,2188,555,1633,0.1450980392156863,0.7463436928702011,3.0002614379084966,14706.876862745097,0.1450980392156863
2020-07-01,Adwords,2663,235,2663,1454,265,1189,0.09951182876455125,0.8177441540577717,2.711227938415321,9170.074727750658,0.09951182876455125
2023-03-01,Organic,651,229,651,450,235,215,0.36098310291858676,0.4777777777777778,4.027649769585254,28377.393241167436,0.36098310291858676
2020-01-01,YouTube,893,60,893,489,63,426,0.07054871220604703,0.8711656441717791,2.6192609182530795,10043.465845464725,0.07054871220604703
2019-08-01,Adwords,2378,80,2378,1221,95,1126,0.03994953742640875,0.9221949221949222,2.4621530698065603,5832.2544154751895,0.03994953742640875
2020-01-01,Adwords,2552,159,2552,1363,180,1183,0.07053291536050156,0.8679383712399119,2.5858150470219434,7004.531739811912,0.07053291536050156
2019-05-01,Email,3699,73,3699,1885,82,1803,0.02216815355501487,0.956498673740053,2.3387402000540685,2447.0565017572317,0.02216815355501487
2019-03-01,Email,3579,41,3579,1824,46,1778,0.012852752165409332,0.9747807017543859,2.309304274937133,2018.2673931265717,0.012852752165409332
2019-04-01,Organic,401,5,401,207,5,202,0.012468827930174564,0.9758454106280193,2.341645885286783,2564.9850374064836,0.012468827930174564
2019-01-01,Organic,377,2,377,180,2,178,0.005305039787798408,0.9888888888888889,2.2148541114058355,1018.4084880636605,0.005305039787798408
2022-04-01,Organic,483,115,483,303,118,185,0.2443064182194617,0.6105610561056105,3.4865424430641823,21346.821946169774,0.2443064182194617
2021-07-01,Organic,473,92,473,285,93,192,0.19661733615221988,0.6736842105263158,3.192389006342495,15214.215644820297,0.19661733615221988
2022-03-01,YouTube,1096,247,1096,675,259,416,0.2363138686131387,0.6162962962962963,3.375912408759124,21296.400547445257,0.2363138686131387
2020-01-01,Facebook,859,70,859,474,72,402,0.08381839348079162,0.8481012658227848,2.6263096623981372,6544.193247962748,0.08381839348079162
2022-03-01,Facebook,1125,257,1125,684,274,410,0.24355555555555555,0.5994152046783626,3.4675555555555557,22387.065777777778,0.24355555555555555
2022-08-01,Facebook,1142,330,1142,773,355,418,0.3108581436077058,0.5407503234152652,3.914185639229422,28183.264448336253,0.3108581436077058
2019-08-01,YouTube,823,26,823,410,27,383,0.032806804374240585,0.9341463414634147,2.4143377885783717,5153.765492102066,0.032806804374240585
2019-09-01,Organic,359,9,359,166,9,157,0.025069637883008356,0.9457831325301205,2.2924791086350975,2443.0445682451254,0.025069637883008356
2019-08-01,Facebook,827,28,827,437,29,408,0.03506650544135429,0.9336384439359268,2.4776299879081014,3836.571946795647,0.03506650544135429
2019-10-01,Organic,409,23,409,214,24,190,0.05867970660146699,0.8878504672897196,2.530562347188264,8202.43520782396,0.05867970660146699
2020-04-01,Organic,403,48,403,231,50,181,0.12406947890818859,0.7835497835497836,2.8511166253101736,10021.96029776675,0.12406947890818859
2022-06-01,Organic,493,124,493,304,128,176,0.25963488843813387,0.5789473684210527,3.5720081135902637,25415.324543610546,0.25963488843813387
2019-11-01,Organic,436,17,436,243,17,226,0.0389908256880734,0.9300411522633745,2.419724770642202,2461.954128440367,0.0389908256880734
2020-11-01,Organic,436,54,436,245,55,190,0.12614678899082568,0.7755102040816326,2.896788990825688,9339.036697247706,0.12614678899082568
2021-06-01,YouTube,978,176,978,566,185,381,0.18916155419222905,0.6731448763250883,3.1216768916155417,18533.29447852761,0.18916155419222905
2022-05-01,Organic,534,124,534,348,131,217,0.24531835205992508,0.6235632183908046,3.5243445692883895,19302.709737827714,0.24531835205992508
2020-07-01,YouTube,913,107,913,503,111,392,0.12157721796276014,0.7793240556660039,2.8247535596933186,12103.599123767799,0.12157721796276014
2022-07-01,Organic,512,139,512,346,142,204,0.27734375,0.5895953757225434,3.697265625,22741.5859375,0.27734375
2023-12-01,Organic,738,354,738,554,363,191,0.491869918699187,0.3447653429602888,4.7439024390243905,47563.01490514905,0.491869918699187
2024-03-01,Email,8055,3626,8055,6331,4532,1799,0.5626319056486654,0.28415732111830677,5.014028553693358,49274.68988206083,0.5626319056486654
2023-02-01,Organic,563,190,563,387,194,193,0.34458259325044405,0.49870801033591733,4.0284191829484906,33802.83658969805,0.34458259325044405
2021-07-01,Email,4492,666,4492,2704,809,1895,0.1800979519145147,0.7008136094674556,3.1260017809439002,16570.287622439893,0.1800979519145147
2021-04-01,Adwords,2788,405,2788,1618,464,1154,0.16642754662840745,0.7132262051915945,3.1025824964131994,15315.827833572454,0.16642754662840745
2023-01-01,Adwords,3645,1100,3645,2492,1272,1220,0.34897119341563787,0.4895666131621188,4.021673525377229,32280.15582990398,0.34897119341563787
2024-05-01,Email,5024,2857,5024,4543,4057,486,0.8075238853503185,0.10697776799471714,6.2993630573248405,75388.95083598726,0.8075238853503185
2023-05-01,Email,5804,1787,5804,3950,2200,1750,0.37904893177119225,0.4430379746835443,4.142143349414197,36430.707098552724,0.37904893177119225
2022-05-01,Email,4807,1061,4807,2943,1270,1673,0.26419804451841067,0.5684675501189262,3.467859371749532,23331.04077387144,0.26419804451841067
2022-07-01,Email,4838,1104,4838,3063,1325,1738,0.2738735014468789,0.5674175644792687,3.5866060355518807,25027.629805704837,0.2738735014468789
2023-11-01,YouTube,1447,616,1447,1051,650,401,0.44920525224602625,0.3815413891531874,4.4554250172771255,41813.5590877678,0.44920525224602625
2019-09-01,Email,3658,126,3658,1899,144,1755,0.03936577364680153,0.9241706161137441,2.4204483324220885,3536.7227993439037,0.03936577364680153
2020-08-01,Adwords,2632,280,2632,1454,315,1139,0.1196808510638298,0.7833562585969739,2.7857142857142856,11079.727203647417,0.1196808510638298
2020-05-01,Adwords,2610,197,2610,1406,222,1184,0.08505747126436781,0.8421052631578947,2.6486590038314177,9392.334099616859,0.08505747126436781
2022-12-01,Organic,568,163,568,385,170,215,0.2992957746478873,0.5584415584415584,3.8943661971830985,33576.207746478874,0.2992957746478873
2023-11-01,Facebook,1435,631,1435,1034,656,378,0.45714285714285713,0.3655705996131528,4.418815331010453,36590.42369337979,0.45714285714285713
2023-04-01,Email,5421,1622,5421,3665,1940,1725,0.35786755211215643,0.47066848567530695,3.9826600258254934,31568.977310459326,0.35786755211215643
2022-01-01,Adwords,3169,640,3169,1908,719,1189,0.22688545282423478,0.6231656184486373,3.3332281476806562,21503.045124645,0.22688545282423478
2021-09-01,Email,4305,691,4305,2517,848,1669,0.1969802555168409,0.6630909813269765,3.2090592334494774,18472.58304297329,0.1969802555168409
2023-12-01,Email,6850,2704,6850,5047,3274,1773,0.47795620437956204,0.3512978006736675,4.511240875912409,41647.451824817515,0.47795620437956204
2020-06-01,Adwords,2491,218,2491,1374,245,1129,0.0983540746688077,0.8216885007278021,2.7165796868727417,9521.991569650743,0.0983540746688077
2023-01-01,Facebook,1216,400,1216,807,421,386,0.3462171052631579,0.47831474597273854,4.019736842105263,31511.49095394737,0.3462171052631579
2022-01-01,YouTube,997,208,997,594,221,373,0.22166499498495487,0.6279461279461279,3.3681043129388164,23581.418254764292,0.22166499498495487
2022-09-01,Organic,559,140,559,341,147,194,0.2629695885509839,0.5689149560117303,3.633273703041145,25487.572450805008,0.2629695885509839
2021-01-01,Email,4117,520,4117,2387,636,1751,0.1544814185086228,0.7335567658148303,3.0250182171484092,14259.295117804226,0.1544814185086228
2021-05-01,Adwords,2866,423,2866,1644,483,1161,0.16852756454989531,0.7062043795620438,3.0617585484996512,16118.846475924634,0.16852756454989531
2024-04-01,Organic,1017,582,1017,818,609,209,0.5988200589970502,0.2555012224938875,5.265486725663717,54394.77482792527,0.5988200589970502
2022-02-01,Facebook,953,210,953,583,217,366,0.22770199370409233,0.62778730703259,3.2633788037775444,21968.517313746066,0.22770199370409233
2022-06-01,Email,4712,1051,4712,2915,1284,1631,0.27249575551782684,0.5595197255574614,3.566850594227504,26208.200339558574,0.27249575551782684
2020-03-01,Adwords,2624,188,2624,1397,208,1189,0.07926829268292683,0.851109520400859,2.620045731707317,7221.2557164634145,0.07926829268292683
2023-11-01,Adwords,4269,1685,4269,3090,1966,1124,0.4605293979854767,0.3637540453074434,4.542047317873038,46412.598032326074,0.4605293979854767
2023-03-01,Email,5618,1603,5618,3797,1973,1824,0.3511925952296191,0.48037924677376875,4.032929868280527,33164.766998932006,0.3511925952296191
2020-11-01,Email,3893,433,3893,2165,524,1641,0.13460056511687646,0.7579676674364896,2.902902645774467,13638.072437708708,0.13460056511687646
2021-05-01,Facebook,962,144,962,556,153,403,0.15904365904365905,0.7248201438848921,3.0301455301455302,14371.302494802494,0.15904365904365905
2020-09-01,Adwords,2565,254,2565,1439,286,1153,0.11150097465886939,0.8012508686587908,2.798050682261209,10474.103313840156,0.11150097465886939
2022-04-01,Email,4626,969,4626,2916,1176,1740,0.25421530479896237,0.5967078189300411,3.520752269779507,22724.753134457416,0.25421530479896237
2020-08-01,YouTube,885,102,885,497,106,391,0.11977401129943503,0.7867203219315896,2.766101694915254,9872.655367231639,0.11977401129943503
2022-11-01,Organic,562,178,562,368,178,190,0.3167259786476868,0.5163043478260869,3.6494661921708187,20898.64412811388,0.3167259786476868
2022-02-01,Adwords,2891,559,2891,1742,633,1109,0.21895537876167417,0.6366245694603904,3.2888273953649256,20802.51885160844,0.21895537876167417
2021-10-01,Organic,481,101,481,310,102,208,0.21205821205821207,0.6709677419354839,3.3575883575883574,22959.723492723493,0.21205821205821207
2022-01-01,Facebook,1026,228,1026,634,236,398,0.2300194931773879,0.6277602523659306,3.289473684210526,15282.522417153996,0.2300194931773879
2019-07-01,Adwords,2383,89,2383,1235,107,1128,0.04490138480906421,0.9133603238866397,2.468317247167436,5015.143516575745,0.04490138480906421
2020-12-01,Email,4127,440,4127,2302,547,1755,0.13254179791616186,0.762380538662033,2.8994426944511753,12553.833777562393,0.13254179791616186
2023-08-01,Organic,662,277,662,476,289,187,0.43655589123867067,0.39285714285714285,4.442598187311178,41847.33232628399,0.43655589123867067
2019-12-01,Facebook,829,46,829,441,48,393,0.05790108564535585,0.891156462585034,2.53437876960193,6576.831121833535,0.05790108564535585
2020-05-01,YouTube,916,89,916,512,94,418,0.10262008733624454,0.81640625,2.7762008733624453,9928.51637554585,0.10262008733624454
2024-01-01,Organic,801,378,801,603,393,210,0.49063670411985016,0.3482587064676617,4.594257178526841,39650.92384519351,0.49063670411985016
2020-09-01,YouTube,883,100,883,501,103,398,0.11664779161947905,0.7944111776447106,2.902604756511891,14916.937712344281,0.11664779161947905
2021-08-01,Organic,452,77,452,259,79,180,0.1747787610619469,0.694980694980695,3.168141592920354,20295.526548672566,0.1747787610619469
2021-04-01,YouTube,909,127,909,531,133,398,0.14631463146314633,0.7495291902071564,3.0407040704070405,13737.742574257425,0.14631463146314633
2023-10-01,Organic,713,321,713,519,327,192,0.4586255259467041,0.3699421965317919,4.3478260869565215,38514.09116409537,0.4586255259467041
2019-10-01,Email,3741,188,3741,1964,225,1739,0.060144346431435444,0.8854378818737271,2.5421010425020047,6221.390002673082,0.060144346431435444
2021-04-01,Facebook,911,172,911,539,181,358,0.1986827661909989,0.6641929499072357,3.275521405049396,20252.807903402852,0.1986827661909989
2021-12-01,Organic,480,97,480,283,101,182,0.21041666666666667,0.6431095406360424,3.36875,23657.45625,0.21041666666666667
2020-06-01,YouTube,921,93,921,503,97,406,0.10532030401737243,0.8071570576540755,2.743756786102063,10117.9891422367,0.10532030401737243
2020-10-01,Facebook,918,110,918,538,116,422,0.12636165577342048,0.7843866171003717,2.9531590413943354,11902.50871459695,0.12636165577342048
2020-04-01,Email,3810,291,3810,2094,368,1726,0.09658792650918635,0.8242597898758357,2.7769028871391077,10632.137007874016,0.09658792650918635
2021-05-01,YouTube,965,156,965,575,161,414,0.16683937823834197,0.72,3.0580310880829016,15868.590673575129,0.16683937823834197
2023-01-01,YouTube,1194,358,1194,788,366,422,0.3065326633165829,0.5355329949238579,3.710217755443886,27963.46231155779,0.3065326633165829
2019-02-01,Facebook,740,2,740,383,2,381,0.002702702702702703,0.9947780678851175,2.2783783783783784,1102.168918918919,0.002702702702702703
2019-02-01,Adwords,2167,13,2167,1097,14,1083,0.006460544531610522,0.9872379216043756,2.2778034148592523,1570.7194277803414,0.006460544531610522
2019-02-01,YouTube,724,7,724,352,7,345,0.009668508287292817,0.9801136363636364,2.2638121546961325,1877.6726519337017,0.009668508287292817
2020-10-01,Adwords,2751,304,2751,1567,356,1211,0.12940748818611414,0.772814294830887,2.9374772809887313,12751.261723009815,0.12940748818611414
2019-11-01,Email,3623,175,3623,1900,205,1695,0.056582942313000276,0.8921052631578947,2.5070383659950317,5885.24620480265,0.056582942313000276
2020-05-01,Facebook,881,80,881,448,83,365,0.094211123723042,0.8147321428571429,2.641316685584563,8530.83881952327,0.094211123723042
2019-01-01,Email,3436,3,3436,1781,3,1778,0.0008731082654249127,0.9983155530600786,2.2843422584400463,1180.7488358556461,0.0008731082654249127
2020-09-01,Facebook,845,92,845,480,99,381,0.11715976331360947,0.79375,2.821301775147929,9726.594082840236,0.11715976331360947
2019-07-01,YouTube,826,30,826,422,32,390,0.0387409200968523,0.9241706161137441,2.416464891041162,6070.249394673124,0.0387409200968523
2020-10-01,YouTube,922,116,922,524,122,402,0.13232104121475055,0.767175572519084,2.963123644251627,13961.322125813449,0.13232104121475055
2021-11-01,Organic,521,101,521,303,104,199,0.19961612284069097,0.6567656765676567,3.216890595009597,18035.50479846449,0.19961612284069097
2019-07-01,Facebook,887,34,887,475,35,440,0.03945885005636979,0.9263157894736842,2.4565952649379934,3702.1770011273957,0.03945885005636979
2020-03-01,YouTube,815,59,815,426,59,367,0.07239263803680981,0.8615023474178404,2.550920245398773,5729.831901840491,0.07239263803680981
2022-10-01,Organic,589,170,589,377,171,206,0.2903225806451613,0.5464190981432361,3.5942275042444822,24289.62478777589,0.2903225806451613
2019-04-01,Email,3516,55,3516,1754,68,1686,0.019340159271899887,0.9612314709236032,2.3393060295790673,3479.376279863481,0.019340159271899887
2019-12-01,Adwords,2497,133,2497,1322,150,1172,0.060072086503804564,0.886535552193646,2.5346415698838607,6147.193432118543,0.060072086503804564
2019-12-01,YouTube,875,47,875,452,49,403,0.056,0.8915929203539823,2.5108571428571427,6692.004571428572,0.056
2021-03-01,Organic,480,57,480,266,58,208,0.12083333333333333,0.7819548872180451,2.775,9124.129166666668,0.12083333333333333
2020-02-01,Organic,405,28,405,207,28,179,0.0691358024691358,0.8647342995169082,2.523456790123457,8267.328395061728,0.0691358024691358
2020-08-01,Facebook,917,80,917,508,83,425,0.09051254089422028,0.8366141732283464,2.6510359869138496,7836.0087241003275,0.09051254089422028
2019-03-01,Organic,403,5,403,202,5,197,0.01240694789081886,0.9752475247524752,2.3101736972704714,1931.5310173697271,0.01240694789081886
2022-02-01,YouTube,900,188,900,557,195,362,0.21666666666666667,0.6499102333931778,3.3144444444444443,23149.915555555555,0.21666666666666667
2020-06-01,Facebook,867,83,867,485,88,397,0.10149942329873125,0.8185567010309278,2.7831603229527104,8201.851211072664,0.10149942329873125
2020-03-01,Facebook,858,63,858,465,64,401,0.07459207459207459,0.8623655913978494,2.5652680652680653,5360.456876456877,0.07459207459207459
2019-06-01,Organic,395,13,395,204,13,191,0.03291139240506329,0.9362745098039216,2.4151898734177215,3022.306329113924,0.03291139240506329
2019-05-01,Organic,377,5,377,177,5,172,0.013262599469496022,0.9717514124293786,2.2413793103448274,1059.023872679045,0.013262599469496022
2021-02-01,Organic,424,49,424,250,51,199,0.12028301886792453,0.796,2.94811320754717,11255.365566037735,0.12028301886792453
